ticker,calidad,crecimiento,valoracion,solidez,compuesto,exclusion,sector_gics,kpis_con_dato
KO,0.6587237602773204,-0.011469314506536932,-0.32144809297165744,-0.055993882690841636,0.13868116669948352,,Consumer Staples,17
KR,-0.4989331627606211,-0.6872801629869212,-0.07075974993675802,0.17970907060546606,-0.9887685306849702,,Consumer Staples,15
KVUE,0.16079243014825742,-0.04379781695480828,0.153123174020654,-0.27141455984066837,-0.08822653995991443,,Consumer Staples,16
LDOS,-0.2920230318836544,-0.08494667048637249,0.41066354103556185,-0.10133288809416945,-0.09631704509410333,,Industrials,16
LH,-0.1937287615552259,-0.12202752093256923,0.20949626745231503,-0.19334055194514108,-0.3611650090574529,,Health Care,17
LHX,-0.5412699829443517,-0.005448959373149186,-0.29107743364300953,-0.36026812887191073,-0.9515429383002292,,Industrials,16
LII,0.2756200298215718,-0.3705994146961549,-0.18571799717742926,0.043651733203456645,-0.22448198477352976,,Industrials,17
LIN,0.346999096302804,-0.06866620659834453,-0.3792644348070478,0.2500654030917851,0.2718371569191624,,Materials,16
LITE,-0.23048671113624208,1.0430037076878746,-1.9964855628424107,-1.2519416274325936,-1.727768002209504,,Information Technology,14
LLY,0.6759793715342309,2.074090308810126,-1.4632898979297697,-0.34872039570062047,0.633470281358143,,Health Care,9
LMT,-0.27169948194671384,0.7348349038383274,0.0902941523827937,-0.376650325666607,0.08859816205634494,,Industrials,14
LNT,0.20215888725035097,-0.14451306257127283,-0.48390122722343376,-0.4472481205430993,-0.8129700630311122,,Utilities,16
LOW,-0.3286211883925937,-0.021237764974046336,-0.26402023289221205,-0.3370245361363451,-0.7996396082520855,,Consumer Discretionary,15
LRCX,0.35644431030937596,0.0022522724606531728,-0.36872945154241166,0.6307349757516211,0.39329965266223543,,Information Technology,15
LULU,0.06433907697536431,-0.33625614092950173,0.2120323082062333,1.1180472380949902,0.6648948026427726,,Consumer Discretionary,13
LUV,-0.9492864252665809,-1.2794535863388194,0.38465844977601826,-0.1949588896716844,-1.587785161718361,,Industrials,16
LVS,0.4429132592789969,1.0656080310183527,-0.6108704774964749,-0.41017122760092933,0.24888823272071733,,Consumer Discretionary,15
LYB,-0.8852194515659841,-0.1565636822580756,-0.1596197826745137,-0.109279913378967,-0.6411182978169602,,Materials,13
LYV,0.22114937082428987,-0.13944073220405515,-0.9757427937989452,-0.2540139809481985,-0.7999540504099723,,Communication Services,16
MA,2.1006757043305546,-0.00418877292831657,-2.466910428339534,-0.03363642125079669,0.12271956898202838,,Financials,15
MAR,-0.10738906685779663,-0.017943356390664262,0.061038967726266366,-1.0814244654325573,-0.9416519007529043,,Consumer Discretionary,12
MAS,-1.0465121629233103,-0.21790900402084876,0.5552028579357817,-0.007218207784830927,-0.5871662124445868,,Industrials,14
MCD,0.6075618045902724,-0.08930889268135712,0.41228549549725974,-0.40399444561001857,0.2773647078265469,,Consumer Discretionary,15
MCHP,-0.1931141427282403,-0.29655088489517545,-0.33316694040167527,-0.8626109196167502,-1.206998021468942,,Information Technology,16
MCK,-0.5928486304949885,0.023482565040032627,-0.10587083558067138,-0.07260695471705947,-0.721392058800603,,Health Care,15
MCO,0.7214822081797838,0.11119673543009223,-1.049655577373609,0.32193004204323666,0.8285530480764731,,Financials,16
MDLZ,-0.27953732883799803,-0.038297676280659276,-0.8110717678118814,-0.5773546218880924,-1.5152144524870248,,Consumer Staples,17
MDT,0.07560289651354517,-0.10517474548616966,-0.09726363664871977,-0.07156089503045587,-0.2798330931624989,,Health Care,16
MET,-0.6577356299312024,-0.33740159078211,0.23820352184907986,-0.5889772621166554,-1.1833169604279532,,Financials,8
META,0.6451760774137985,0.316478765663526,-0.21032378295209508,0.6721247958440606,1.0086924979468614,,Communication Services,15
MGM,-0.49195831797149236,-0.1675918288822779,0.5759531045114246,-0.009285158220201088,-0.1741738863927686,,Consumer Discretionary,15
MKC,0.19098389094285292,0.22587058848701483,-0.0018538548927315018,-0.46425049134217516,-0.12836138197967312,,Consumer Staples,17
MLM,0.36018922772897494,0.4541367599143082,-0.016523932472193963,0.028066351432903775,0.6950604990698215,,Materials,17
MMM,0.2770127331040229,-0.2988191019479162,-0.38650796687462463,0.1112909187180047,-0.26985829870477035,,Industrials,16
MNST,0.6308060270959399,0.4664493781161655,0.40431972065773125,3.451935401389671,4.058751076941055,,Consumer Staples,11
MO,1.1502289292277035,-0.13801157322689087,0.4182846191393817,-0.4622894769461023,0.7232143500952225,,Consumer Staples,15
MOS,-0.964592470965648,-0.6561245393157682,0.5029499913862886,-0.40492267267336535,-0.7737053701740277,,Materials,15
MPC,-0.16756704321296115,0.42371079861103356,0.32509245224740463,-0.36006510164858424,0.06791719842731657,,Energy,17
MPWR,-0.01252920363740275,-0.13148198010867093,-0.05463818838962662,2.618431932337973,1.6417312437299698,,Information Technology,13
MRK,0.16145023524087623,-0.47616039774803665,0.252001564399785,-0.38612740780764665,-0.48109684792944524,,Health Care,13
MRNA,-2.3280703823693467,0.336517799935031,0.6054761412710425,0.8881147813224217,-0.5205762775688328,,Health Care,14
MRSH,-0.13973861775949545,-0.22656438833782225,-0.054972731624046554,-0.48250026584220035,-0.570221705360972,,Financials,15
MRVL,0.018969687935471696,0.2351617504529483,-0.46460634932337613,0.31470090546051793,0.034902620631846945,,Information Technology,14
MSCI,0.18450822807320164,-0.05705814517008787,-0.897397698753493,-0.7628217598076084,-1.4424279071783932,,Financials,14
MSFT,0.415339338751134,-0.0897496601173096,0.05808410828467712,0.07950453468300275,0.2839895494604432,,Information Technology,16
MSI,-0.03356671401529669,-0.29197887432193026,-0.3131210148353451,-0.5950284928675345,-0.8935177581375654,,Information Technology,17
MTD,-0.3811179269298709,-0.12498125681514503,-1.7560690900661975,-0.6768105932385018,-2.48227977419888,,Health Care,12
MU,0.5805478134523602,3.364255456565367,0.49246643615752106,0.7316283507177417,3.5494183776844386,,Information Technology,16
NCLH,-0.4571599183909408,0.19236364675906248,0.4850038512548107,-1.4700066852342393,-1.0175232065846502,,Consumer Discretionary,16
NDAQ,-0.04911687214112272,-0.15142503259126236,-0.4815932095218394,-0.5611996008818312,-1.041077563712052,,Financials,16
NDSN,0.4740608756205701,0.0710107183305964,0.32393408530970613,0.12582027858239242,0.707493219882454,,Industrials,16
NEE,1.0416791600991853,0.08106752797216281,-0.2291450190496065,-0.7238497539976629,0.14316311489204556,,Utilities,11
NEM,0.9982304608756312,0.7575619803925463,0.37962304271459857,0.5887083039304963,1.8822113374268001,,Materials,12
NFLX,0.20362087459349612,0.4121793806421304,-0.0765224465301081,0.11492817199739563,0.4676468157310172,,Communication Services,16
NI,-0.5664686288539403,-0.901657872040422,-0.024270629642712132,-0.507801802527704,-1.8455751408853847,,Utilities,10
NKE,-0.1764023198929822,-0.2778426349397172,-0.09672534569658987,0.946595770314395,0.18193000481871718,,Consumer Discretionary,13
NOC,-0.24455234188557226,-0.042925404870332244,0.4629541391750475,-0.21192022459640383,-0.07271623408084149,,Industrials,15
NOW,0.014418206877815356,-0.07835965343498519,-0.26042775188582745,-0.2506144689498995,-0.4364197137186548,,Information Technology,17
NRG,-0.26761256856427396,-0.012888005003857375,-0.7994198269182213,0.7339980369004455,-0.32944720542711464,,Utilities,15
NSC,0.2897722672221345,-0.31705771356071594,0.3106044554388394,-0.587544572066145,-0.27530709825788857,,Industrials,15
NTAP,0.28578138477292647,-0.23193176086568665,0.065082583615709,0.015806779162474416,0.05607642821901137,,Information Technology,16
NUE,-0.10731718699640802,0.23957174661719316,-0.17997476383129404,1.1956353112998275,0.8964654386978907,,Materials,9
NVDA,1.1840860947528056,0.683087984976285,-0.2860570650177911,1.209526493497634,1.899081893366229,,Information Technology,16
NWS,-0.17651024535796336,-0.289204060205419,0.02011989107267445,0.25333175327809,-0.12771006187773096,,Communication Services,8
NWSA,-0.17651024535796336,-0.289204060205419,0.15220247717336177,0.25333175327809,-0.03481084251687855,,Communication Services,8
NXPI,0.047804881721319546,-0.41269449459389396,0.36715134986549075,-0.26619380791944286,-0.22057242418527886,,Information Technology,17
ODFL,0.3757092057341507,-0.22436797935434516,0.013594316372061929,1.6766902001088113,1.3481414811599637,,Industrials,16
OKE,-0.3955807124170268,0.037677036510957516,-0.06740672751896665,-1.027231425123409,-0.9559025857890942,,Energy,16
OMC,-0.6864861156174976,0.15811609634242063,0.5607833809758357,-0.2240501299661701,-0.12726984513216677,,Communication Services,16
ON,-0.40118240412986933,-0.4766803651678588,0.020525993823355126,1.1776345454655017,0.1848407904041059,,Information Technology,16
ORCL,-0.5684703382449185,-1.5655829462195292,-0.08850788187839806,-1.0147887715956239,-2.283909164892313,,Information Technology,14
ORLY,-0.13421251445353635,-0.005798407677855412,-0.15355414405363899,-0.22097993369977528,-0.4815503570854891,,Consumer Discretionary,16
OTIS,-0.07839329089931311,-0.18206211058861954,0.32550008588357066,-0.4785681988197683,-0.35799670659485494,,Industrials,14
OXY,1.1925652114871181,0.2082702594788798,0.487517349517913,-0.16874688299954918,0.98451836352054,,Energy,9
PANW,0.05074196086696414,-0.12308209875805876,-0.11299270365803882,-0.7645686921669679,-0.6965855709681595,,Information Technology,13
PAYX,1.2409416820735648,0.20482831494276002,0.020772051940541894,-0.04305265900694635,1.031799493114126,,Industrials,16
PCG,-0.2676831459551366,-0.19833153944264734,0.6874970975015013,0.9291771323404836,1.0421551495410561,,Utilities,12
PEG,0.20239380668094573,0.24098615552498628,0.3236515144302576,0.33145167103371365,0.9943360035889454,,Utilities,14
PEP,0.11100945729219869,0.14036531201840155,0.07573598729812486,-0.18441233186665226,0.03229174143575347,,Consumer Staples,17
PFE,0.06149346799445384,-0.6839716192019948,0.05741111925650233,-0.5769578996008201,-1.0381724536364128,,Health Care,13
PG,0.4588192308595673,-0.0575613328309047,0.019309823852853927,0.020726752619095512,0.2822048177469517,,Consumer Staples,16
PH,0.20490553745599224,-0.03363147724213745,-0.2383037622382054,-0.07884179094788857,-0.1555039743050863,,Industrials,16
PKG,-0.11179051581863154,-0.0061384178288007435,0.07437616078419315,0.6831677449771911,0.5785793748339388,,Materials,16
PLD,-0.01805158605949542,0.38757908339526653,0.2188686199271832,-0.18674697005663599,0.4483508830010984,,Real Estate,14
PLTR,0.9209225530893114,1.499869048847709,-0.4401113694856605,4.102408596222126,4.18380059094718,,Information Technology,13
PM,0.9419811534048955,0.11378811113784569,0.03517331663862568,-0.23071345125164788,0.6328365444436839,,Consumer Staples,15
PNR,0.14832298320357365,-0.06334592520147692,0.38333930653603243,0.08020297530828552,0.36983895511377785,,Industrials,11
PNW,-0.6157677285467325,-0.19519147722789032,-0.29901366719301337,-0.30834894329417595,-1.3122905812988326,,Utilities,14
PODD,0.12373690866047915,0.7676505913380828,-0.5673246580160838,0.6979154939316256,0.7009110579299986,,Health Care,16
PPG,0.2655785475226263,0.008743316803663748,0.3540566662761187,-0.1855911933963043,0.45548524635502585,,Materials,15
PPL,-0.1403172822726891,-0.3904513870660853,-0.14311683723718738,0.12841017336408614,-0.5123355068366514,,Utilities,10
PSA,0.3017059168560412,-0.20883708978992652,-0.11814519546929983,0.7024171334495817,0.7380507419850042,,Real Estate,15
PSKY,-0.378412817176859,-0.08682510924091706,0.19541713916351813,-0.6922185753818334,-0.6691262830130356,,Communication Services,16
PSX,0.045392966329660334,0.3347654767314617,0.2968944478558302,-0.0749636428271915,0.30092700673567907,,Energy,9
PTC,0.530942049278855,0.22150624734118338,0.31157261641082895,-0.266393339736758,0.5160731178600658,,Information Technology,17
PWR,-0.10151399624609181,0.21470859476943538,-0.40551628536045986,-0.15971603796792366,-0.3871347181432383,,Industrials,11
PYPL,-0.13028338859826608,-0.14460362622514786,0.3229980775826071,0.05783540030205007,0.8299300872915185,,Financials,15
QCOM,-0.29216167595599846,-0.5544437929157807,0.264496827341501,0.14443250195119192,-0.3411382297210509,,Information Technology,16
RCL,0.09240632809600961,-0.2881085127525463,0.255577452964638,-0.9301258896521858,-0.7408465025018013,,Consumer Discretionary,16
REGN,0.31026203010868275,-0.11694705113428934,0.09771642919500169,1.3988090623033824,1.2376329953097933,,Health Care,15
RL,0.2562329111514359,-0.14086314505733913,0.1810677635279817,0.6577226529672616,0.5890810009632209,,Consumer Discretionary,17
RMD,0.3516123415396807,0.03871616032951084,0.04811286477188309,1.0838065574430205,1.1029486173017686,,Health Care,16
ROK,0.23000784310506495,0.0428713903458143,-0.8100149655141885,0.044850595144768884,-0.41758398731836355,,Industrials,15
ROL,0.1765318845286402,0.00416628178702854,-0.3228196256107679,-0.13814010244370986,-0.2571770798154962,,Industrials,16
ROP,0.18073194774147133,-0.24184223659847726,0.39137913771824656,-1.1354298469642496,-0.596146117666486,,Information Technology,11
ROST,-0.07878635187019305,0.17258396444459642,-0.09664961016029797,0.8460117375775529,0.5081658138851934,,Consumer Discretionary,16
RSG,0.026074151116424787,-0.22082076225371386,0.320027836975379,-0.6230566468366906,-0.42173767395367356,,Industrials,16
RTX,-0.14740665025034672,0.4641321929031516,0.3651354587718583,-0.2907839077419038,0.25072567350814157,,Industrials,11
RVTY,-0.018537616173206223,-0.2190483502178061,-0.09251417027348816,-0.1654654795997922,-0.5186507167623249,,Health Care,16
SBAC,0.23621404354575265,-0.07482535344418682,0.3875050750911453,-1.0541119430558514,-0.505287337462806,,Real Estate,15
SBUX,-0.008129838931566527,-0.17685470762255637,-0.9114899975739825,-0.3747815369475595,-1.1789570908114047,,Consumer Discretionary,15
SHW,0.8064012057529828,-0.06710817098015656,-1.6499635614942452,-1.2731811304160807,-1.187189767185787,,Materials,13
SJM,-0.3564496841302171,-0.29002394493431766,0.9218323105496656,-0.5242220308320751,-0.29542996689759055,,Consumer Staples,13
SLB,-0.12351414533185316,-0.3751877231346461,-0.08224395348723534,0.04909365381425205,-0.3927114494869505,,Energy,11
SMCI,-1.1880166158828624,-0.3851421549100411,0.7001771572459273,1.526310592504346,0.4159403398100781,,Information Technology,16
SNA,0.4566048374190732,-0.2997665766284432,0.15761927438970905,1.5415297955170564,1.359006772388855,,Industrials,15
SNDK,0.009128802582262539,0.6217602682204699,0.11997274431843667,0.9249816419733907,1.1254913632474675,,Information Technology,17
SNPS,0.266920886131809,0.0955017055728648,-0.5849676510009852,-1.4750214254946423,-1.215410920209082,,Information Technology,16
SO,-0.19075206437699807,-0.04604096067439867,0.10112525433507717,-0.16434051486893825,-0.2873674120165584,,Utilities,16
SOLV,-0.04462733096481608,-0.48150711190419376,-0.19265310506653188,-1.0128661830718122,-1.512022811671456,,Health Care,15
SPG,0.8313515469181124,0.43645445550174594,-0.8723653640774132,-0.3086244922146366,0.11728064307507075,,Real Estate,15
SPGI,0.22670012181046215,-0.09165752840228412,-0.3763132289400456,-0.5424679727239182,-0.4037694575593257,,Financials,16
STE,0.08028512486948265,-0.010407714166042553,0.013727512091618058,0.3825639684763027,0.2542393475480818,,Health Care,15
STLD,0.12127727936558079,1.3461945409962222,0.22135671927013734,0.8291387791993462,1.7532830448940055,,Materials,11
STX,0.0653100707466229,0.6306956933956765,-0.2964869197427522,-0.1276537194508281,0.15123204100015789,,Information Technology,16
SW,-0.44735415293477476,-0.14564695692578455,0.17218095639958633,-0.6165852476376809,-0.470213196283608,,Materials,17
SWK,-0.5108664317926935,-0.21178497868023602,0.6212394105256968,-0.41000182092893606,-0.43205583572315465,,Industrials,13
SWKS,-0.6314596998637819,-0.5709563911671544,0.16757740239195865,0.43169154236035995,-0.4559631291853249,,Information Technology,16
SYK,0.15832851239402937,0.08236292749743523,-0.35074235486576694,0.16485040794729702,-0.0763543019621711,,Health Care,17
SYY,-0.34619474283713736,0.024609231563436747,-0.061179616381148494,-0.17594414290366922,-0.5547587403863202,,Consumer Staples,16
T,0.08210842902346423,-0.12149992497064514,0.5560160753215468,-0.2960761046987937,0.16263731395457842,,Communication Services,15
TAP,-0.3481637152079857,-0.32600790353175074,0.7176481732518293,-0.5614952349020498,-0.520702326799581,,Consumer Staples,16
TDG,0.6606850807756429,0.17136170542754595,-0.5501772091295808,-0.2303476719878105,-0.0061655598522058815,,Industrials,16
TDY,-0.2697210097872398,-0.23355005034397688,0.28674835271583515,-0.13574625733284376,-0.2818718333952644,,Information Technology,16
TECH,0.04433995300446368,-0.15865234880741585,-0.5391473964929072,0.7104349483187521,-0.07460584816189908,,Health Care,16
TEL,-0.37484704577536365,0.6990730966453239,0.3883101364953565,-0.03919301107353753,0.4298287438430259,,Information Technology,13
TER,-0.019250649124369124,0.3709731898681341,-0.6872630448599727,1.300912829180973,0.6324758317971397,,Information Technology,14
TGT,-0.36171071037998154,-0.1547186635612818,0.562572265249672,0.00025418679106131714,-0.0483086744499416,,Consumer Staples,16
TJX,0.021422859188530957,0.046227275905180366,-0.5168054918709464,-0.24706795531769557,-0.6139870778451009,,Consumer Discretionary,13
TKO,-0.18729471906683914,0.016510390191702945,-0.49637150752975295,-0.17608685737385912,-0.5855716061602977,,Communication Services,12
TMO,0.10079319627478278,-0.023486647979603193,-0.22413834947424854,-0.4384535120008437,-0.5907532167513387,,Health Care,15
TMUS,0.1362449108465731,0.021779011777959007,0.2338128873466118,-0.1480272771225386,0.1789977912103376,,Communication Services,14
TPL,1.9902189462830204,-0.05218404802308098,-1.3957576594330876,2.7755910781684716,1.9621846112613017,,Energy,9
TPR,0.6119760615991767,0.2446777496766185,-0.7022505137987151,0.27858306541147265,0.2091647039255002,,Consumer Discretionary,17
TRGP,0.17117584742109176,-0.4776031690282901,-1.5804194263731615,-0.7506851887633135,-1.6807678191456068,,Energy,16
TRMB,-0.21277827796160834,-0.4281021376830661,0.20135415579549695,-0.5213834008504313,-0.704224414167237,,Information Technology,17
TSCO,0.15986290341907536,-0.4506854018518143,0.15555023169853213,0.006816236672020595,-0.20010588271352286,,Consumer Discretionary,14
TSLA,-0.6282777237427349,-0.03372815749934719,-2.172315589146207,0.9050540161585782,-1.5128303175781403,,Consumer Discretionary,14
TSN,-0.5581158204542891,0.2676331013314967,0.1538135728181296,0.14177587761494467,-0.08286706059197763,,Consumer Staples,16
TT,0.026732065717321864,-0.1335250846416015,-0.06625815782814526,-0.049229374055520546,-0.21331141700217116,,Industrials,16
TTD,0.37838958168035286,0.09246689816693056,-0.03653530672592586,1.1614653297500632,1.1298998655627153,,Communication Services,14
TTWO,-0.4578182676450552,0.08815898960031124,-0.911260076916406,-0.42910949254024117,-1.195218641479894,,Communication Services,15
TXN,0.21276804314555972,0.17343978877922706,0.14990203151602485,0.894230985165453,0.9551303259868813,,Information Technology,15
TYL,-0.13659846154575672,-0.2762158493118991,0.1425957164328905,0.5703387675787711,0.17083899894549476,,Information Technology,17
UAL,-0.5357055838117076,-0.5409009922262824,0.6053299346500779,-0.3616317507913553,-0.67528326888937,,Industrials,16
UBER,0.1158074823919627,0.36798413924037937,0.0648548846362945,0.017515194299630304,0.3831863223678364,,Industrials,15
UDR,0.09532736829307642,0.02063325247636551,0.2523076979060029,-0.11485837943328985,0.2924663665145264,,Real Estate,14
UHS,-0.05204095786004376,0.0035277046303774004,0.7372858184227201,-0.041336895139975884,0.3999129104827545,,Health Care,16
ULTA,-0.26978100660277865,-0.03441259191185123,0.04236409092737362,0.033637962342025686,-0.27280935740694734,,Consumer Discretionary,13
UNH,0.1958234484580315,-0.27537288631555645,-0.15508019010689253,-1.3964812768670214,-1.4312223924495513,,Health Care,16
UNP,0.8535163597870596,-0.17834020386452032,0.308816412108143,-0.603483502092034,0.24273040860705505,,Industrials,13
UPS,-0.47275224648569697,-0.219034954771522,0.19186142462334,-0.31225422190787994,-0.6596011565673023,,Industrials,15
URI,0.1714421264856712,-0.10428564481144112,0.2798030753930343,-0.5033103126498855,-0.1634320837467692,,Industrials,12
VEEV,0.4678422812957669,0.3636776166743005,-0.014490481980439415,3.461617779900366,3.3181063284565178,,Health Care,9
VLO,-0.2918347921547985,0.35193948113135787,0.37274405551684664,0.41489951472366,0.4511980302618832,,Energy,17
VLTO,0.44320952330320335,-0.05555315648137881,0.07641285007972225,0.3643312601318016,0.581583652119687,,Industrials,16
VMC,0.060896502630063874,0.5045344074389674,-0.14039754940388818,0.0950072179114842,0.5037986878244,,Materials,12
VRSK,1.4601394997157369,-0.004461528142386724,-1.6307985439387522,-0.2272967639080485,-0.34959430280642595,,Industrials,16
VRSN,1.3061464118950028,-0.2998159567013244,0.22272264959138585,-0.6919529833156868,0.3352859270395057,,Information Technology,11
VRT,0.34174636527443386,1.042927367613215,-0.5748461565453762,0.11182038957939981,0.652130247291024,,Industrials,17
VRTX,0.585181777752872,0.02373308530906006,0.02046055445187276,2.3744980757194285,2.2936448774972233,,Health Care,14
VST,0.871324905271811,-0.15185189366359184,-0.784894351379139,0.8356151404465604,0.6934620995064198,,Utilities,15
VTRS,-0.30454995573602545,-0.07484689645874439,0.480903460927478,-0.856577341785663,-0.7271998795844077,,Health Care,17
VZ,-0.07084318165429732,-0.31789585968442374,0.4655762225430741,-0.30238293633550684,-0.15111945697080467,,Communication Services,11
WAB,-0.15030675794834816,0.047621937470957866,0.2228870371481077,-0.26996224686294484,-0.1584458557899135,,Industrials,17
WAT,0.031413156745883845,-0.11871042478114699,-0.6272004981677745,-0.13062858033257307,-0.7995723361727376,,Health Care,13
WBD,-0.5600125106348167,-1.283839633109728,-0.6548083963948015,-0.12077175611905966,-1.8348402068026068,,Communication Services,11
WDAY,-0.10627530641408515,-0.042376428662333876,0.17638499107459957,-0.371225148925403,-0.27578118096291765,,Information Technology,15
WDC,0.3064646808577866,0.927933800028471,0.36321033768769684,-0.2066364137108474,0.9278114760865998,,Information Technology,16
WEC,0.012131405686001207,-0.22132476624747782,0.29110775068909905,-0.39795125997154085,-0.30205744922603023,,Utilities,12
WM,-0.024464142578552426,-0.056326742510980514,0.2731124170459855,-0.6251990662179552,-0.37263903336078347,,Industrials,16
WMB,-0.11666057819780687,-0.5264140592911715,-0.7763172313999519,-0.7176944941061679,-1.3746423965882986,,Energy,12
WMT,-0.3525302450454391,0.21781350713046502,-0.7933920182082698,0.020383711830445184,-0.8468711302374278,,Consumer Staples,17
WSM,0.13344214865424306,-0.21794627699241542,-0.12989230816581462,0.09879592152082145,-0.19073469118257047,,Consumer Discretionary,13
WST,0.08387513867906504,0.23792713005832417,-0.8311916947706669,1.0470436238399055,0.31168792897297504,,Health Care,11
WTW,-0.13788477804382132,-0.21679238418052185,-0.023335855497053148,-0.21894267427135292,-0.14476320219021765,,Financials,15
WY,-0.5375219248489522,-0.26121966797989477,-0.12571015039902908,0.21194561047230268,-0.7232659887634044,,Real Estate,16
WYNN,-0.26333536447129857,-0.04748986350338245,0.36849322581287014,-0.6171387076163865,-0.5142995257875683,,Consumer Discretionary,14
XEL,-0.48482574225081293,-0.11944926191114796,0.0986143185758186,-0.5643074357487461,-0.993027902951648,,Utilities,10
XOM,-0.4170934561703922,-0.30080282027579036,-0.050855321769028516,-0.19069526459887054,-0.6542735722369621,,Energy,12
XYL,-0.19750215112849642,-0.19300978825423232,-0.08553995252756912,0.11761998372036517,-0.31631702933301187,,Industrials,14
XYZ,-0.5117230228333138,0.21276395093690695,-0.4589990702696711,1.4670087816264927,1.6662365196562443,,Financials,16
YUM,0.7471331878377124,0.17891500143865582,0.008554499775535554,-0.4081835664742147,0.2772737046874551,,Consumer Discretionary,15
ZBH,0.15808771140348307,-0.056400133082320246,0.44021863309865966,0.07809603845141877,0.3778662669210873,,Health Care,13
ZBRA,-0.3033224417827197,-0.2576815743012722,0.3041942051880815,-0.6723304725939279,-0.6821787663107608,,Information Technology,16
ZTS,0.34805170883631315,-0.2851811945757073,0.16029849209878436,1.2822931234429762,1.0894588511342325,,Health Care,13
